hostname,pl_name,st_teff,st_mass,st_rad,st_lum,st_met,st_age,st_spectype,ra,dec,sy_dist,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_orbper,pl_bmasse,pl_rade,pl_dens,pl_eqt
"CoRoT-24","CoRoT-24 b",4950.00,0.910000,0.860000,-0.60148,0.3000,11.0000,"K1 V",101.9225430,-3.7192892,591.55500000,0.0560000000,0.000000,86.50000,5.11340000000,5.70000000,3.70000000,0.900000,1070.00
"CoRoT-24","CoRoT-24 c",4950.00,0.910000,0.860000,-0.60148,0.3000,11.0000,"K1 V",101.9225430,-3.7192892,591.55500000,0.0980000000,0.000000,89.00000,11.75900000000,28.00000000,5.00000000,1.300000,850.00
"HIP 105854","HIP 105854 b",4780.00,2.100000,10.305119,1.67000,0.3100,,"K2 III",321.5962275,-37.8294782,78.63810000,0.8100000000,0.020000,,184.20000000000,2606.10000000,12.60000000,7.160000,
"K2-138","K2-138 c",5356.30,0.935000,0.863000,-0.28654,0.1400,2.8000,"G8 V",348.9490311,-10.8497391,202.58500000,0.0446100000,0.045000,88.10000,3.56004000000,6.31000000,2.29900000,2.800000,1012.00
"HATS-63","HATS-63 b",5627.00,0.931000,1.070000,0.01199,0.0810,10.3000,,67.4185820,-28.1972149,623.23200000,0.0402600000,0.136000,84.86000,3.05665270000,305.11680000,13.52926300,0.670000,1398.30
"CoRoT-22","CoRoT-22 b",5939.00,1.099000,1.136000,0.01352,0.1700,3.3000,"G3 V",280.6671392,6.2191669,627.15800000,0.0920000000,0.077000,89.74900,9.75598000000,12.20000000,4.88000000,0.249000,885.00
"TYC 1422-614-1","TYC 1422-614-1 b",4806.00,1.150000,6.850000,1.35000,-0.2000,5.8900,,154.2777769,19.5584068,672.41000000,0.6900000000,0.060000,,198.40000000000,794.50000000,13.30000000,1.860000,
"TYC 1422-614-1","TYC 1422-614-1 c",4806.00,1.150000,6.850000,1.35000,-0.2000,5.8900,,154.2777769,19.5584068,672.41000000,1.3700000000,0.048000,,559.30000000000,3178.00000000,12.50000000,8.940000,
"BD-11 4672","BD-11 4672 b",4550.00,0.651000,0.639000,-0.80410,-0.3500,7.4000,"K7V",278.3688659,-11.6370481,27.16650000,2.3600000000,0.050000,,1634.00000000000,206.58950000,14.10000000,0.405000,
"BD+49 828","BD+49 828 b",4943.00,1.520000,7.600000,1.47000,-0.1900,2.3400,"K0",45.6406187,49.7299481,442.04200000,4.2000000000,0.350000,,2590.00000000000,508.50000000,13.50000000,1.140000,
"HD 1666","HD 1666 b",6317.00,1.500000,1.930000,0.73000,0.3700,1.7600,"F7 V",5.2180424,-19.9314823,117.90800000,0.9400000000,0.630000,,270.00000000000,2040.00000000,12.70000000,5.470000,
"HD 67087","HD 67087 c",6330.00,1.360000,1.550000,0.54000,0.2500,1.4500,"F8 V",121.9155672,31.5511553,76.52170000,3.8600000000,0.760000,,2374.00000000000,1540.00000000,12.90000000,3.940000,
"Kepler-268","Kepler-268 b",6081.00,1.109000,1.274000,0.31808,0.0009,1.7100,,291.9761559,38.0550327,851.87000000,0.1800000000,0.000000,89.98000,25.93413800000,7.04000000,2.55000000,2.330000,695.00
"HATS-11","HATS-11 b",6563.00,1.330000,1.540000,0.40312,0.0300,7.7000,"G0",289.4007603,-22.3900092,944.60300000,0.0507000000,0.340000,89.03000,3.61918800000,263.79890000,18.03000000,0.315000,1596.00
"Kepler-47","Kepler-47 c",5636.00,0.957000,0.936000,-0.07600,-0.2500,,,295.2978883,46.9204303,1025.02000000,0.9638000000,0.044000,90.19250,303.22700000000,3.17000000,4.65000000,0.170000,
"K2-4","K2-4 b",4014.73,0.635026,0.569359,-0.91516,-0.1200,,,174.7455392,-3.9055746,231.82800000,0.0780000000,0.080000,89.54000,10.00341700000,5.06000000,2.10000000,3.000000,563.00
"HD 175607","HD 175607 b",5392.00,0.710000,0.700000,-0.27097,-0.6200,10.3200,"G6 V",285.2742901,-66.1943379,40.33030000,,0.110000,0.18650,29.01000000000,2456.17792930,,,
"Kepler-772","Kepler-772 b",5714.00,0.980000,1.110000,0.47515,0.0300,8.1300,,291.4235820,38.2165603,1130.21000000,0.1115300000,0.000000,89.69000,12.99207337000,3.97000000,1.82000000,3.620000,866.00
"K2-384","K2-384 f",3623.00,0.330000,0.348000,-1.86986,0.0680,,"M4 V",20.4998403,0.7509701,82.66030000,,,,13.62749000000,5.57000000,2.22200000,2.790000,
"HD 27631","HD 27631 b",5737.00,0.944000,0.923000,-0.05600,-0.1200,4.0100,"G3 IV/V",64.9392168,-41.9606604,50.28620000,3.2420000000,0.141000,74.00000,2198.14000000000,495.81231492,13.50000000,1.110000,
"TOI-178","TOI-178 f",4316.00,0.647000,0.662000,-0.86646,-0.2300,6.0000,"K",7.3020115,-30.4541159,62.69900000,0.1039000000,0.000450,88.72300,15.23335000000,5.63000000,2.41700000,2.216474,521.00
"HD 24064","HD 24064 b",4052.00,1.610000,40.000000,2.54628,-0.4900,9.0000,"K0",59.1510071,74.0800789,300.24700000,1.2900000000,0.350000,,535.59998000000,4096.82870000,12.30000000,12.100000,
"K2-21","K2-21 c",4222.06,0.676023,0.646783,-0.98492,-0.1100,1.0000,"M0.0",340.3037846,-14.4893256,83.64480000,0.1070000000,0.210000,88.85000,15.50192000000,6.76000000,2.49000000,5.400000,420.00
"K2-268","K2-268 d",5106.00,0.840000,0.780000,-0.42942,0.0300,,,133.7094899,11.8482712,327.78300000,,,,4.52859800000,2.83000000,1.49000000,4.700000,888.00
"HD 98649","HD 98649 b",5759.00,0.970000,1.010000,-0.01412,-0.0600,4.4400,"G3/G5 V",170.2147665,-23.2181063,42.17270000,5.9700000000,0.852000,43.70000,5384.00000000000,3082.93554790,12.50000000,8.670000,
"K2-9","K2-9 b",3390.00,0.300000,0.310000,-1.92082,-0.2500,1.0000,"M2.5 V",176.2637240,0.0054085,82.96310000,0.0910000000,,87.98300,18.44980000000,5.69000000,2.25000000,2.740000,314.00
"CoRoT-29","CoRoT-29 b",5260.00,0.970000,0.900000,-0.09414,0.2000,4.5000,"K0 V",278.9020691,6.4795703,806.50700000,0.0386000000,0.082000,87.30000,2.85057000000,270.15550000,10.08810000,1.450000,
"K2-268","K2-268 e",5106.00,0.840000,0.780000,-0.42942,0.0300,,,133.7094899,11.8482712,327.78300000,,,,6.13124300000,2.33000000,1.33000000,5.440000,801.00
"HATS-39","HATS-39 b",6572.00,1.379000,1.621000,0.64048,0.0000,2.0600,,112.4192251,-29.9379163,878.52100000,0.0600700000,0.275000,84.98000,4.57763480000,200.23290000,17.59813000,0.202000,1645.00
"HD 164595","HD 164595 b",5790.00,0.990000,1.023606,0.01725,-0.0400,7.1200,"G2 V",270.1613723,29.5726698,28.25400000,0.2300000000,0.088000,,40.00000000000,16.14000000,4.16000000,1.230000,
"K2-8","K2-8 b",4870.00,0.780000,0.740000,-0.55319,-0.0200,,"K3 V",169.7935178,-0.2844389,403.51300000,0.0856000000,,86.42000,10.35239000000,12.50000000,3.58000000,1.500000,631.00
"kap And","kap And b",10900.00,2.600000,2.312290,1.83000,-0.3600,0.0300,"B9 IV",355.1025974,44.3338511,50.01770000,55.0000000000,,,,4327.36000000,12.30000000,12.800000,1900.00
"PH1","PH1 b",6407.00,1.528000,1.734000,0.66000,0.2100,2.0000,"F",298.2150641,39.9550863,1033.16000000,0.6520000000,0.070200,90.05000,138.31700000000,169.00000000,6.18000000,,481.00
"GJ 676 A","GJ 676 A e",3734.00,0.626000,0.690000,-1.04251,0.2300,,"M0",262.5448903,-51.6377777,16.02720000,0.1810000000,0.152000,,35.47358000000,6.67439655,2.47000000,2.430000,
"BD+15 2940","BD+15 2940 b",4796.00,1.100000,14.700000,2.01000,0.2800,7.1000,"K0",240.0956400,15.5467507,426.42000000,0.5390000000,0.260000,,137.48000000000,352.78000000,13.70000000,0.754000,
"HD 2952","HD 2952 b",4853.00,1.910000,10.900000,1.76782,0.0000,,"K0 III",8.2938367,54.8948177,110.10300000,1.1170000000,0.269000,,312.08000000000,284.77425267,13.90000000,0.583000,
"SR 12 AB","SR 12 AB c",3828.93,,1.103075,-0.62778,,0.0021,,246.8312363,-24.6946687,112.31721584,,,,,4131.62000000,12.30000000,12.200000,
"tau Gem","tau Gem b",4388.00,2.300000,26.800000,2.51895,0.1400,1.2200,"K2 III",107.7847232,30.2449545,112.53700000,1.1700000000,0.031000,,305.50000000000,6547.00000000,12.10000000,20.300000,
"GJ 504","GJ 504 b",6234.00,1.220000,1.260000,0.33200,0.2800,0.1600,"G0 V",199.1923480,9.4249781,17.52990000,43.5000000000,,,,1271.30000000,12.10569916,3.940000,510.00
"HD 159243","HD 159243 c",6123.00,1.125000,1.120000,0.11400,0.0500,1.2500,"G0 V",263.3395365,5.7008254,73.30550000,0.8000000000,0.075000,,248.40000000000,603.90000000,13.40000000,1.380000,
"ROXs 12","ROXs 12 b",3850.00,0.870000,1.066270,-0.79013,0.1400,0.0076,"M0",246.6167993,-25.4466950,136.65000000,210.0000000000,0.830000,,,5085.00000000,12.20000000,15.400000,
"NGTS-14 A","NGTS-14 A b",5187.00,0.898000,0.842000,-0.31088,0.1000,5.9000,"K1 V",328.5174799,-38.3774193,322.14800000,0.0403000000,0.000000,86.70000,3.53571730000,29.24036000,4.97679600,1.395000,1143.00
"Kepler-36","Kepler-36 b",5979.00,1.034000,1.634000,0.51005,-0.1800,7.4100,,291.2501859,49.2318073,527.95600000,0.1141900000,0.000000,90.01000,13.86825000000,3.83000000,1.49800000,6.260000,978.00
"Kepler-48","Kepler-48 e",5194.00,0.880000,0.890000,-0.28926,0.1700,3.1400,,299.1393094,40.9489390,306.73800000,1.8982747480,0.003142,,982.00000000000,657.00000000,13.40000000,1.500000,
"LHS 1678","LHS 1678 b",3490.00,0.345000,0.329000,-1.83863,,7.0000,"M2.0 V",68.1789866,-39.7908744,19.87820000,0.0123900000,0.033000,88.53000,0.86023250000,0.35000000,0.68500000,6.000000,830.44
"HD 4203","HD 4203 c",5582.00,0.990000,1.497950,0.29285,0.3400,8.5200,"G5",11.1722288,20.4483925,81.37950000,6.9500000000,0.240000,,6700.00000000000,689.66000000,13.30000000,1.610000,
"KOI-984","KOI-984 b",5295.00,0.928000,0.818000,-0.32400,0.1200,1.3000,,291.0489438,36.8400772,252.66700000,0.0504000000,0.120000,88.93000,4.28817850000,17.10000000,4.30000000,1.180000,1022.00
"NGC 2682 YBP 401","NGC 2682 YBP 401 b",6165.00,1.140000,1.215821,0.28942,-0.0460,,"F9 V",132.8293081,11.6710271,830.82200000,,0.150000,,4.08700000000,146.20180000,14.30000000,0.275000,
"GJ 3998","GJ 3998 b",3726.00,0.520000,0.500000,-1.35800,-0.1300,8.3800,"M1",259.0020507,11.0561751,18.14590000,0.0300000000,0.000000,,2.65033000000,2.50000000,1.39000000,5.120000,
"HD 47366","HD 47366 b",4866.00,1.810000,7.300000,1.41664,-0.0200,1.6100,"K1 III",99.4200181,-12.9856593,84.35520000,1.2070000000,0.071000,,360.08000000000,661.71874337,13.40000000,1.510000,
"K2-239","K2-239 b",3420.00,0.400000,0.360000,-1.79588,-0.1000,,"M3.0 V",160.5941265,4.4413751,31.08490000,0.0441000000,,88.99000,5.24000000000,1.37000000,1.10000000,5.660000,502.00
"K2-233","K2-233 d",4796.00,0.790000,0.710000,-0.52288,-0.0820,0.3600,"K3",230.4799011,-20.2317975,67.50620000,0.1516000000,0.180000,89.62000,24.36810000000,10.30000000,2.36300000,4.300000,525.00
"HD 110082","HD 110082 b",6200.00,1.210000,1.190000,0.28103,0.0800,0.2500,"F8 V",192.5892855,-88.1211107,105.09600000,0.1130000000,0.200000,88.20000,10.18271000000,10.30000000,3.20000000,1.730000,957.20
"TOI-558","TOI-558 b",6466.00,1.349000,1.496000,0.54654,-0.0040,1.7900,"F V",42.2915093,-58.0246828,402.63000000,0.1291000000,0.298000,86.24000,14.57407100000,1147.36054927,12.17295304,3.500000,1061.00
"K2-243","K2-243 b",6570.00,1.290000,1.390000,0.42675,-0.0300,,,181.1211419,-4.8991358,266.86400000,0.1087000000,,,11.54182000000,5.35000000,2.17000000,2.880000,1035.00
"K2-255","K2-255 b",4676.00,0.710000,0.690000,-0.79022,-0.1400,,,189.9128532,-3.3705631,191.60800000,0.0274000000,,,1.96417000000,8.75000000,2.90000000,1.970000,1034.00
"K2-264","K2-264 c",3660.00,0.496000,0.473000,-1.48149,-0.0130,,"M2.5 V",131.3583524,19.6984010,185.60500000,0.1128300000,0.450000,89.38000,19.66030200000,7.60000000,2.66800000,2.200000,331.00
"HD 211810","HD 211810 b",5652.00,1.030000,1.130000,0.07000,0.1700,,"G5",334.5286724,61.1349912,64.63530000,2.6560000000,0.680000,,1558.00000000000,212.94610000,14.00000000,0.426000,
"Kepler-262","Kepler-262 c",5841.00,0.816000,0.881000,-0.13988,-0.3382,3.5500,,290.7287168,37.2526575,613.12900000,0.1520000000,0.000000,88.95000,21.85372200000,3.33000000,1.64000000,4.150000,618.00
"47 UMa","47 UMa d",5872.00,1.060000,1.213340,0.19780,0.0400,6.4800,"G0V",164.8647611,40.4304931,13.79670000,11.6000000000,0.160000,,14002.00000000000,521.22000000,13.50000000,1.160000,
"HD 111998","HD 111998 b",6557.00,1.400000,1.450000,0.51231,0.0700,1.7000,"F6 V",193.2953521,-3.5531133,33.22370000,1.9100000000,0.130000,90.00000,810.00000000000,1525.57635360,12.90000000,3.910000,
"GJ 9827","GJ 9827 b",4236.00,0.620000,0.580000,-1.00436,-0.2900,5.4650,"K7 V",351.7717763,-1.2853435,29.66100000,0.0189000000,0.000000,87.60000,1.20897400000,4.28000000,1.44000000,7.858000,1035.01
"HD 95089","HD 95089 c",4918.00,1.540000,5.080000,1.13033,0.0500,2.5000,"G8/K0 IV",164.6987480,1.7290087,136.95700000,3.3300000000,0.284000,,1785.00000000000,1096.51350000,13.10000000,2.680000,
"K2-368","K2-368 c",4663.00,0.746000,0.663000,-0.69293,-0.2500,,,332.6357627,-11.1661157,206.60800000,,,,9.66018600000,2.42000000,1.36100000,5.270000,
"HD 72892","HD 72892 b",5688.00,1.010000,1.220000,0.14613,0.2500,8.0000,"G5 V",128.7195554,-14.4574311,69.73110000,0.2280000000,0.419000,,39.44603000000,1737.88572948,12.80000000,4.550000,
"HD 128356","HD 128356 b",4875.00,0.650000,0.850000,-0.44370,0.1700,10.0000,"K3 V",219.2702793,-25.8031728,26.15480000,0.8700000000,0.570000,,298.20000000000,282.86870000,13.90000000,0.579000,
"HD 165155","HD 165155 b",5426.00,1.020000,0.950000,-0.15490,0.0900,11.0000,"G8 V",271.4893395,-29.9172536,63.35740000,1.1300000000,0.200000,,434.50000000000,918.52870000,13.20000000,2.190000,
"Kepler-761","Kepler-761 b",5706.00,0.950000,0.930000,-0.11728,-0.0900,4.0700,,290.5035990,44.1436249,830.70700000,0.0874000000,0.000000,87.16000,10.12804789000,4.78000000,2.03000000,3.140000,767.00
"2MASS J22362452+4751425","2MASS J22362452+4751425 b",4045.00,0.600000,0.641152,-1.02143,,0.1200,"K7 V",339.1025931,47.8616830,69.57370000,230.0000000000,,,,3972.87500000,12.30000000,11.700000,
"CoRoT-21","CoRoT-21 b",6200.00,1.290000,1.950000,0.70500,0.0000,4.1000,"F8 IV",101.0526207,-0.2991544,1398.83419686,0.0417000000,0.000000,86.80000,2.72474000000,718.29580000,14.57170000,1.360000,
"HD 13167","HD 13167 b",5671.00,1.350000,2.390000,0.96025,0.1900,,"G3 V",32.0576350,-24.6955750,148.93400000,4.1000000000,0.563000,,2613.00000000000,1052.01730000,13.10000000,2.570000,
"WASP-177","WASP-177 b",5017.00,0.876000,0.885000,-0.41167,0.2500,9.7000,"K2",334.7969885,-1.8344301,176.81800000,0.0395700000,,84.14000,3.07172200000,161.45764000,17.71022000,0.172000,1142.00
"K2-339","K2-339 b",4857.00,0.740000,0.720000,-0.65173,-0.1100,,,130.0825420,18.6929046,360.36000000,,,,19.50742800000,4.35000000,1.92000000,3.380000,508.00
"EPIC 220674823","EPIC 220674823 c",5578.00,0.913000,0.990000,-0.11919,-0.0050,7.5000,"G5 V",13.0800239,10.7947051,244.59000000,0.1073000000,0.170000,88.62000,13.33989000000,7.32000000,2.84000000,1.720000,804.00
"K2-288 B","K2-288 B b",3341.00,0.330000,0.320000,-1.93000,-0.2100,1.0000,"M3 V",55.4442857,18.2684913,65.61380000,0.1640000000,,89.81000,31.39346300000,4.27000000,1.90000000,3.420000,226.36
"TOI-640","TOI-640 b",6460.00,1.536000,2.082000,0.83442,0.0720,1.9900,,99.7345935,-36.6461300,341.99700000,0.0660800000,0.013000,81.79000,5.00377700000,181.16219199,19.27944680,0.138000,1816.00
"Gl 378","Gl 378 b",3879.00,0.560000,0.560000,-1.22185,0.0600,,"M1",150.5865513,48.0824515,14.95450000,0.0394350000,0.109000,,3.82200000000,13.02000000,3.66000000,1.460000,830.00
"Kepler-766","Kepler-766 b",5992.00,1.100000,1.150000,0.45132,0.0900,3.6300,,293.1845144,37.9698357,2297.62000000,0.0660000000,0.000000,89.92000,6.10027804000,11.40000000,3.39000000,1.610000,990.00
"K2-107","K2-107 b",6061.00,1.300000,1.810000,0.46446,0.1400,4.2500,"F9 IV",284.9853550,-22.2934206,685.20000000,0.0475000000,0.000000,82.36105,3.31395900000,266.97720000,15.98000000,0.350000,1649.00
"Kepler-780","Kepler-780 b",5769.00,1.010000,1.020000,0.01690,0.0500,4.9000,,281.7663511,44.2924898,557.65200000,0.0150000000,0.000000,87.38000,0.67737516400,0.64000000,0.89000000,4.990000,2099.00
"HD 39855","HD 39855 b",5576.00,0.870000,0.744665,-0.31625,,,"G8 V",88.6260731,-19.7044472,23.25990000,0.0410000000,0.140000,,3.24980000000,8.50000000,2.85000000,2.020000,
"HD 92788","HD 92788 c",5744.00,1.150000,1.140000,0.02000,0.2700,2.5500,"G6 V",160.7021351,-2.1847173,34.65380000,10.5000000000,0.460000,,11611.29750000000,1166.43610000,13.00000000,2.920000,
"K2-224","K2-224 b",5620.00,0.910000,0.840000,-0.24102,-0.1900,,,189.7041426,-10.0605942,275.25500000,0.0516000000,,87.85965,4.47904000000,3.05000000,1.56000000,4.410000,1002.00
"K2-168","EPIC 205950854 c",5502.70,0.877000,0.830000,-0.17649,-0.1300,,,333.1100738,-16.3418863,243.93500000,,,89.81000,8.05072200000,2.27000000,1.31000000,5.550000,960.60
"EPIC 206032309","EPIC 206032309 b",3489.00,0.221000,0.373440,-1.73006,,,,341.2404563,-13.9011223,161.36500000,,,,2.87814000000,1.01000000,1.01000000,5.390000,
"K2-228","K2-228 b",4715.00,0.710000,0.650000,-0.84881,-0.2500,,,187.2947047,-6.8342028,129.46000000,0.0338000000,,87.46500,2.69828000000,1.92000000,1.21000000,5.960000,914.00
"K2-229","K2-229 b",5315.00,0.870000,0.790000,-0.38869,-0.0900,5.4000,"G9",186.8729195,-6.7218474,102.56400000,0.0131000000,0.000000,89.70000,0.58421600000,2.55000000,1.00000000,7.600000,1818.00
"TYC 4282-00605-1","TYC 4282-00605-1 b",4300.00,0.970000,16.210000,1.91000,-0.0700,10.1000,,343.8721029,62.2391907,464.12800000,0.4220000000,0.280000,,101.54000000000,3426.20740000,12.40000000,9.870000,
"HD 206255","HD 206255 b",5635.00,1.420000,2.221489,0.65156,,,"G5 IV/V",325.5917768,-50.0935884,75.23630000,0.4610000000,0.230000,,96.04500000000,34.20000000,6.47000000,0.694000,
"Kepler-411","Kepler-411 e",4974.00,0.870000,0.820000,-0.57899,0.2100,0.2120,"K2 V",287.6057027,49.5233937,153.67600000,0.1860000000,0.016000,88.04000,31.50972800000,10.80000000,3.28000000,1.680000,503.00
"Kepler-454","Kepler-454 c",5687.00,1.030000,1.066000,0.05259,0.3200,5.2500,,287.4786474,38.2290751,230.86900000,1.2870000000,0.005300,,524.19000000000,1433.40611557,12.90000000,3.670000,
"psi1 Dra B","psi1 Dra B b",6212.00,1.190000,1.255735,0.32579,0.0100,3.3000,"G0 V",265.4925754,72.1557114,22.71880000,4.4300000000,0.400000,,3117.00000000000,486.27990000,13.50000000,1.090000,
"Kepler-758","Kepler-758 b",6228.00,1.160000,1.420000,0.56281,-0.1000,3.8000,,293.0846115,41.1354049,1502.32000000,0.1075400000,0.000000,81.62000,12.10971040000,6.71000000,2.48000000,2.420000,1005.00
"HD 208897","HD 208897 b",4860.00,1.250000,4.980000,1.09000,0.2100,,"K0",329.7490639,19.0201591,67.48720000,1.0630000000,0.020000,,358.27000000000,379.48711796,13.70000000,0.811000,
"K2-128","K2-128 b",4469.51,0.711248,0.777569,-0.82159,-0.2600,,,204.4376666,-8.5970858,114.63700000,0.0560000000,0.230000,87.40000,5.67581900000,2.60000000,1.42000000,4.990000,
"K2-129","K2-129 b",3459.09,0.360031,0.360010,-1.82842,,,,289.1485491,-25.6463233,27.79570000,0.0570000000,0.130000,89.21000,8.23949300000,1.12000000,1.04000000,5.470000,
"GJ 625","GJ 625 b",3499.00,0.300000,0.310000,-1.89400,-0.3800,,"M2",246.3557854,54.3033625,6.47249000,0.0783610000,0.130000,,14.62800000000,2.82000000,1.49000000,4.680000,
"HATS-76","HATS-76 b",4016.00,0.662000,0.625900,-1.03810,0.3220,4.6000,,70.3397665,-32.3204175,385.68900000,0.0265800000,0.062000,88.24000,1.94164230000,835.57088200,12.09449018,2.580000,939.80
"HATS-77","HATS-77 b",4071.00,0.655000,0.642800,-0.99183,0.2530,12.1000,,149.8236672,-27.3928174,436.17600000,0.0360700000,0.045000,88.44000,3.08762620000,436.69623122,13.05846252,1.077000,828.30
"Wolf 1061","Wolf 1061 d",3342.00,0.294000,0.307000,-1.99140,-0.0900,,"M3.5",247.5748276,-12.6676866,4.30592000,0.4700000000,0.550000,,217.21000000000,7.70000000,2.69000000,2.170000,
"Wolf 1061","Wolf 1061 b",3342.00,0.294000,0.307000,-1.99140,-0.0900,,"M3.5",247.5748276,-12.6676866,4.30592000,0.0375000000,0.150000,,4.88690000000,1.91000000,1.21000000,5.920000,
"HD 34445","HD 34445 d",5836.00,1.070000,1.380000,0.30320,0.1400,8.5000,"G0 V",79.4207483,7.3527156,46.09070000,0.4817000000,0.027000,,117.87000000000,30.70000000,6.07000000,0.754000,
"K2-343","K2-343 c",3804.00,0.490000,0.460000,-1.43852,-0.1000,,,134.2021746,21.5026882,166.16900000,,,,7.67697200000,4.74000000,2.02000000,3.160000,465.00
"HD 33844","HD 33844 b",4861.00,1.840000,5.390000,1.17000,0.2700,2.4200,"K0 III",78.1505649,-14.9509775,105.77900000,1.6000000000,0.150000,,551.40002000000,638.83830000,13.40000000,1.460000,
"KELT-17","KELT-17 b",7454.00,1.635000,1.645000,0.87564,-0.0180,0.6500,"A",125.6174070,13.7353093,226.50000000,0.0488100000,,84.87000,3.08017160000,416.35730000,17.09372500,0.460000,2087.00
"HD 113996","HD 113996 b",4181.00,1.490000,25.110000,2.46389,0.1300,3.2400,"K5 III",196.7948740,27.6244384,116.33400000,1.6000000000,0.280000,,610.20000000000,2002.32900000,12.70000000,5.370000,
"HD 147379","HD 147379 b",4090.00,0.580000,0.628304,-1.09691,0.1600,,"M0.0 V",244.1725686,67.2392041,10.76430000,0.3193000000,0.063000,,86.58000000000,21.60000000,4.94000000,0.985000,
"HD 143105","HD 143105 b",6380.00,1.510000,1.647304,0.55557,0.1500,,"F5",238.4023547,68.7199779,46.77890000,0.0379000000,0.070000,,2.19740000000,384.57430000,13.70000000,0.822000,
"HD 35759","HD 35759 b",6060.00,1.150000,1.759974,0.53724,0.0400,,"G0",82.8886636,64.3183753,71.24230000,0.3890000000,0.389000,,82.46700000000,1195.04080000,13.00000000,2.990000,
"Pr0211","Pr0211 c",5300.00,0.935000,0.827000,-0.33603,0.1800,0.5780,,130.5477440,19.2769570,182.71400000,5.5000000000,0.710000,,4850.00000000000,2475.89570000,12.60000000,6.800000,
"Kepler-65","Kepler-65 e",6220.00,1.248000,1.437000,0.46740,0.1300,3.3100,,288.6887221,41.1511076,303.72800000,0.8539307544,0.283000,127.00000,258.80000000000,260.00000000,13.90000000,0.532000,
"K2-352","K2-352 c",5791.00,0.980000,0.950000,-0.06326,-0.0500,,,140.4451478,18.4696280,176.05100000,,,,8.23488500000,4.35000000,1.92000000,3.380000,885.00
"TOI-2109","TOI-2109 b",6540.00,1.453000,1.698000,0.67302,0.0680,1.7700,"F",253.1862971,16.5799153,262.04100000,0.0179100000,,70.74000,0.67247414000,1595.49860314,15.09849700,2.550000,3646.00
"HD 191806","HD 191806 b",6010.00,1.070000,1.402230,0.34830,0.3000,2.9000,"K0",302.3687580,52.2767265,65.66680000,2.7490000000,0.213000,66.51900,1603.38923000000,2966.61035094,12.50000000,8.350000,
"BD+48 740","BD+48 740 b",4534.00,1.090000,10.330000,1.64000,-0.1300,,"K3 III",40.7425426,48.9300579,666.58900000,1.7000000000,0.760000,,733.00000000000,540.31100000,13.50000000,1.210000,
"K2-148","K2-148 c",4079.00,0.650000,0.632000,-0.99568,-0.1100,,,14.5176494,-0.1932580,124.45800000,0.0616000000,,,6.92260000000,3.64000000,1.73000000,3.860000,
"K2-149","K2-149 b",3745.00,0.595000,0.568000,-1.30980,0.1100,,"M1.0 V",9.8217519,7.2769939,123.67600000,0.0830000000,,,11.33200000000,3.33000000,1.64000000,4.150000,
"KPS-1","KPS-1 b",5165.00,0.892000,0.907000,-0.35281,0.2200,,"K1 V",165.1671980,64.9638452,262.70600000,0.0269000000,0.000000,83.20000,1.70629100000,346.43470000,11.54527000,1.310000,1459.00
"K2-233","K2-233 b",4796.00,0.790000,0.710000,-0.52288,-0.0820,0.3600,"K3",230.4799011,-20.2317975,67.50620000,0.0329300000,0.000000,88.86000,2.46758300000,2.40000000,1.31500000,5.700000,1127.00
"K2-211","K2-211 b",5117.00,0.851000,0.818000,-0.38300,0.1340,6.5000,,21.1061587,1.7049101,272.29700000,0.0141900000,0.190000,84.10000,0.66956100000,2.33000000,1.33162691,5.420000,1873.00
"K2-221","K2-221 b",5716.00,1.010842,0.947599,-0.06367,0.1300,,,16.6550286,10.1897385,318.81000000,,,85.44711,2.39909400000,3.46000000,1.67890272,4.020000,
